datetime,game_start,league,team_a,team_b,current_points_spread,current_points_total,game_duration,bookmaker,market_type,thresh,side,price_current
2026-04-11 07:27:02,2026-04-11 09:00:00,NBA,Phoenix Suns,Milwaukee Bucks,0.0,218.9,0.128,BetMGM,POINTS_TOTAL,225.9,0,114.49
2026-02-23 04:24:00,2026-02-24 16:00:00,NFL,Philadelphia Eagles,Dallas Cowboys,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,2.0,0,110.06
2026-04-11 14:15:28,2026-04-11 12:00:00,NHL,Edmonton Oilers,New York Rangers,0.0,0.0,0.786,BetMGM,MONEYLINE,0.0,NA,149.29
2026-04-17 18:36:00,2026-04-19 19:00:00,NFL,Kansas City Chiefs,Buffalo Bills,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,0.4,1,108.75
2026-04-13 08:08:00,2026-04-16 08:00:00,NBA,Miami Heat,Milwaukee Bucks,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,2.7,1,105.3
2026-03-16 11:35:21,2026-03-16 11:00:00,NFL,Buffalo Bills,Kansas City Chiefs,0.0,0.0,0.952,Fanduel,MONEYLINE,0.0,NA,146.65
2026-03-08 23:54:00,2026-03-11 05:00:00,NFL,Kansas City Chiefs,Philadelphia Eagles,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,160.21
2026-02-20 20:55:00,2026-02-22 21:00:00,NHL,Toronto Maple Leafs,New York Rangers,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,3.5,1,103.52
2026-03-05 18:45:00,2026-03-07 15:00:00,NBA,Golden State Warriors,Dallas Mavericks,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,100.0
2026-02-27 05:53:00,2026-03-01 02:00:00,NHL,Florida Panthers,New York Rangers,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,1.3,0,128.56
2026-02-18 09:28:00,2026-02-20 15:00:00,NFL,San Francisco 49ers,Baltimore Ravens,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,0.8,0,100.0
2026-03-10 08:10:44,2026-03-10 09:00:00,NFL,Kansas City Chiefs,San Francisco 49ers,0.0,0.0,0.093,BetMGM,MONEYLINE,0.0,NA,136.42
2026-03-22 15:41:00,2026-03-24 19:00:00,NBA,Miami Heat,Phoenix Suns,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,221.4,0,110.5
2026-02-25 00:50:46,2026-02-25 01:00:00,NHL,Florida Panthers,Edmonton Oilers,0.0,3.5,0.221,BetMGM,POINTS_TOTAL,4.1,0,109.29
2026-02-28 17:19:01,2026-02-28 18:00:00,NFL,Miami Dolphins,Baltimore Ravens,0.0,0.0,0.189,BetMGM,MONEYLINE,0.0,NA,100.0
2026-04-15 04:41:00,2026-04-16 06:00:00,NHL,New York Rangers,Colorado Avalanche,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,130.33
2026-03-14 13:17:00,2026-03-15 10:00:00,NFL,Buffalo Bills,Philadelphia Eagles,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,108.48
2026-02-22 16:35:00,2026-02-25 16:00:00,NHL,Vegas Golden Knights,New York Rangers,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,0.6,0,123.95
2026-04-15 00:22:56,2026-04-15 00:00:00,NHL,Florida Panthers,Edmonton Oilers,3.1,0.0,0.583,BetMGM,POINTS_SPREAD,1.4,1,106.93
2026-04-07 20:52:00,2026-04-09 12:00:00,NHL,Edmonton Oilers,Colorado Avalanche,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,5.9,1,114.31
2026-03-24 07:04:12,2026-03-24 06:00:00,NHL,Carolina Hurricanes,Boston Bruins,0.0,13.2,0.79,Fanduel,POINTS_TOTAL,17.0,0,112.45
2026-04-05 05:15:00,2026-04-05 13:00:00,NFL,Miami Dolphins,Philadelphia Eagles,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,2.1,0,148.21
2026-03-01 15:54:00,2026-03-03 01:00:00,NHL,Florida Panthers,Toronto Maple Leafs,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,117.95
2026-04-20 05:57:04,2026-04-20 06:00:00,NBA,Los Angeles Lakers,Golden State Warriors,0.0,0.0,0.056,Fanduel,MONEYLINE,0.0,NA,108.88
2026-02-22 03:43:00,2026-02-22 05:00:00,NFL,Philadelphia Eagles,Dallas Cowboys,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,157.13
2026-03-22 00:15:00,2026-03-24 15:00:00,NFL,Dallas Cowboys,Buffalo Bills,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,58.5,0,105.05
2026-03-16 03:47:22,2026-03-16 03:00:00,NFL,Detroit Lions,Philadelphia Eagles,0.0,0.0,0.691,Fanduel,MONEYLINE,0.0,NA,100.0
2026-02-20 23:34:00,2026-02-22 16:00:00,NHL,Boston Bruins,Toronto Maple Leafs,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,2.7,1,110.98
2026-02-27 07:37:00,2026-02-28 19:00:00,NHL,Boston Bruins,Carolina Hurricanes,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,116.47
2026-03-19 01:47:00,2026-03-20 18:00:00,NBA,Los Angeles Lakers,Phoenix Suns,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,117.46
2026-03-17 02:20:00,2026-03-17 23:00:00,NBA,Miami Heat,Los Angeles Lakers,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,0.5,0,100.18
2026-03-27 04:51:00,2026-03-29 12:00:00,NBA,Denver Nuggets,Los Angeles Lakers,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,148.68
2026-04-06 19:54:37,2026-04-06 19:00:00,NBA,Golden State Warriors,Miami Heat,0.0,236.3,0.659,BetMGM,POINTS_TOTAL,226.9,0,150.48
2026-03-26 22:09:01,2026-03-26 22:00:00,NFL,Buffalo Bills,Baltimore Ravens,0.0,57.1,0.239,Fanduel,POINTS_TOTAL,57.7,0,108.73
2026-03-28 22:25:00,2026-03-30 09:00:00,NHL,Edmonton Oilers,Vegas Golden Knights,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,10.6,0,110.54
2026-02-28 09:39:00,2026-03-01 13:00:00,NFL,Baltimore Ravens,Philadelphia Eagles,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,1.4,0,100.0
2026-04-05 04:00:32,2026-04-05 03:00:00,NBA,Milwaukee Bucks,Miami Heat,2.5,0.0,0.703,BetMGM,POINTS_SPREAD,1.0,1,100.0
2026-03-03 07:39:00,2026-03-04 07:00:00,NBA,Boston Celtics,Miami Heat,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,224.7,0,100.0
2026-03-24 16:59:00,2026-03-24 21:00:00,NFL,San Francisco 49ers,Dallas Cowboys,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,0.2,0,109.48
2026-04-15 05:08:00,2026-04-17 23:00:00,NHL,Edmonton Oilers,Vegas Golden Knights,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,1.7,1,115.67
2026-02-22 15:14:00,2026-02-24 19:00:00,NBA,Golden State Warriors,Denver Nuggets,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,0.4,0,122.74
2026-02-26 12:20:00,2026-02-28 06:00:00,NBA,Boston Celtics,Miami Heat,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,216.0,1,100.0
2026-04-17 16:47:27,2026-04-17 17:00:00,NFL,Baltimore Ravens,Kansas City Chiefs,0.0,0.0,0.347,Fanduel,MONEYLINE,0.0,NA,100.0
2026-03-13 02:19:00,2026-03-14 04:00:00,NHL,Florida Panthers,Colorado Avalanche,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,0.7,0,110.52
2026-03-06 14:13:00,2026-03-07 14:00:00,NFL,Miami Dolphins,Dallas Cowboys,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,1.2,1,100.0
2026-04-09 22:59:00,2026-04-12 21:00:00,NBA,Denver Nuggets,Phoenix Suns,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,0.4,0,100.0
2026-02-27 14:20:00,2026-03-02 08:00:00,NHL,Toronto Maple Leafs,Carolina Hurricanes,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,10.2,0,103.45
2026-03-13 19:59:50,2026-03-13 21:00:00,NBA,Los Angeles Lakers,Golden State Warriors,3.0,0.0,0.088,BetMGM,POINTS_SPREAD,3.4,1,100.0
2026-04-20 00:33:44,2026-04-19 23:00:00,NFL,Philadelphia Eagles,Buffalo Bills,2.9,0.0,0.543,Fanduel,POINTS_SPREAD,0.6,0,127.0
2026-03-06 14:38:00,2026-03-07 07:00:00,NHL,Edmonton Oilers,Carolina Hurricanes,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,5.1,0,100.0
2026-04-09 21:58:00,2026-04-10 08:00:00,NHL,New York Rangers,Vegas Golden Knights,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,121.46
2026-04-05 07:13:00,2026-04-07 07:00:00,NBA,Miami Heat,Los Angeles Lakers,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,1.5,0,105.63
2026-04-17 12:51:00,2026-04-19 17:00:00,NBA,Phoenix Suns,Boston Celtics,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,1.5,0,103.38
2026-04-06 23:59:00,2026-04-07 09:00:00,NBA,Denver Nuggets,Miami Heat,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,136.27
2026-02-25 17:56:00,2026-02-26 15:00:00,NHL,Florida Panthers,Toronto Maple Leafs,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,102.43
2026-03-19 10:41:04,2026-03-19 11:00:00,NFL,Philadelphia Eagles,Buffalo Bills,0.7,0.0,0.656,BetMGM,POINTS_SPREAD,2.3,0,100.0
2026-04-08 01:34:36,2026-04-08 01:00:00,NBA,Miami Heat,Dallas Mavericks,-0.1,0.0,0.62,Fanduel,POINTS_SPREAD,0.1,0,126.57
2026-03-24 18:57:00,2026-03-27 17:00:00,NHL,Toronto Maple Leafs,Edmonton Oilers,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,10.2,1,118.88
2026-04-14 06:32:48,2026-04-14 08:00:00,NBA,Milwaukee Bucks,Denver Nuggets,0.5,0.0,0.21,Fanduel,POINTS_SPREAD,1.0,0,136.19
2026-03-23 04:05:09,2026-03-23 04:00:00,NHL,Florida Panthers,Boston Bruins,0.9,0.0,0.712,BetMGM,POINTS_SPREAD,2.8,0,100.0
2026-02-24 00:41:00,2026-02-26 22:00:00,NHL,Edmonton Oilers,Toronto Maple Leafs,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,9.1,0,100.0
2026-03-31 14:34:00,2026-04-01 03:00:00,NHL,New York Rangers,Edmonton Oilers,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,9.6,1,124.16
2026-03-08 01:36:00,2026-03-10 03:00:00,NBA,Boston Celtics,Golden State Warriors,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,131.27
2026-03-13 23:11:00,2026-03-14 23:00:00,NHL,New York Rangers,Florida Panthers,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,12.7,1,100.88
2026-03-05 07:35:03,2026-03-05 07:00:00,NHL,New York Rangers,Edmonton Oilers,-0.7,0.0,0.367,Fanduel,POINTS_SPREAD,1.6,1,105.65
2026-03-05 00:01:36,2026-03-05 00:00:00,NHL,Colorado Avalanche,New York Rangers,0.0,5.5,0.27,Fanduel,POINTS_TOTAL,3.5,0,132.13
2026-04-17 10:01:00,2026-04-20 00:00:00,NFL,San Francisco 49ers,Detroit Lions,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,5.7,0,100.0
2026-04-02 14:46:00,2026-04-02 15:00:00,NHL,Edmonton Oilers,Colorado Avalanche,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,3.2,1,132.65
2026-03-03 23:51:33,2026-03-03 22:00:00,NHL,Edmonton Oilers,Vegas Golden Knights,0.0,12.4,0.742,Fanduel,POINTS_TOTAL,11.3,1,119.35
2026-03-13 17:40:00,2026-03-16 00:00:00,NHL,Toronto Maple Leafs,New York Rangers,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,5.7,1,100.0
2026-03-08 20:43:00,2026-03-10 19:00:00,NFL,San Francisco 49ers,Kansas City Chiefs,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,35.2,1,100.0
2026-03-04 21:59:00,2026-03-07 10:00:00,NHL,Colorado Avalanche,Florida Panthers,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,116.04
2026-03-04 21:49:00,2026-03-06 23:00:00,NHL,Vegas Golden Knights,New York Rangers,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,1.5,0,101.92
2026-03-16 02:49:40,2026-03-16 02:00:00,NHL,Toronto Maple Leafs,Boston Bruins,0.2,0.0,0.926,Fanduel,POINTS_SPREAD,1.4,0,113.66
2026-03-10 15:17:00,2026-03-13 06:00:00,NFL,Miami Dolphins,Philadelphia Eagles,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,107.35
2026-04-04 00:58:00,2026-04-05 13:00:00,NFL,Philadelphia Eagles,San Francisco 49ers,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,59.1,0,102.66
2026-03-07 18:19:00,2026-03-09 19:00:00,NFL,Buffalo Bills,Baltimore Ravens,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,100.0
2026-03-31 19:52:00,2026-04-02 15:00:00,NHL,Colorado Avalanche,Florida Panthers,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,11.3,0,113.17
2026-03-21 03:04:00,2026-03-22 03:00:00,NHL,Colorado Avalanche,New York Rangers,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,6.4,1,119.95
2026-03-06 23:11:00,2026-03-08 04:00:00,NHL,Toronto Maple Leafs,Boston Bruins,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,2.7,0,100.0
2026-03-25 01:40:19,2026-03-25 00:00:00,NBA,Miami Heat,Dallas Mavericks,0.2,0.0,0.774,BetMGM,POINTS_SPREAD,2.2,1,100.0
2026-03-06 10:19:39,2026-03-06 10:00:00,NFL,Baltimore Ravens,Detroit Lions,0.9,0.0,0.787,BetMGM,POINTS_SPREAD,0.4,0,102.93
2026-03-13 20:14:00,2026-03-16 18:00:00,NHL,Boston Bruins,Florida Panthers,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,107.71
2026-03-18 22:40:00,2026-03-21 06:00:00,NBA,Denver Nuggets,Golden State Warriors,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,0.7,1,100.0
2026-03-07 10:51:00,2026-03-08 04:00:00,NFL,Philadelphia Eagles,Baltimore Ravens,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,48.2,0,123.63
2026-03-12 01:19:55,2026-03-12 01:00:00,NBA,Miami Heat,Denver Nuggets,-3.7,0.0,0.294,BetMGM,POINTS_SPREAD,4.3,1,101.16
2026-04-07 12:01:20,2026-04-07 13:00:00,NFL,Detroit Lions,Buffalo Bills,1.7,0.0,0.113,Fanduel,POINTS_SPREAD,0.7,1,100.0
2026-03-17 09:56:00,2026-03-17 11:00:00,NBA,Miami Heat,Dallas Mavericks,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,231.2,1,100.0
2026-04-15 07:13:00,2026-04-16 20:00:00,NHL,New York Rangers,Boston Bruins,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,136.1
2026-04-20 04:17:00,2026-04-21 06:00:00,NHL,Carolina Hurricanes,Boston Bruins,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,5.4,0,115.47
2026-04-19 01:50:00,2026-04-20 23:00:00,NFL,Detroit Lions,Buffalo Bills,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,1.0,1,110.55
2026-03-30 09:00:54,2026-03-30 07:00:00,NHL,Vegas Golden Knights,Carolina Hurricanes,0.0,3.6,0.955,Fanduel,POINTS_TOTAL,4.5,0,122.59
2026-04-18 07:32:18,2026-04-18 09:00:00,NBA,Golden State Warriors,Boston Celtics,-2.9,0.0,0.135,Fanduel,POINTS_SPREAD,0.2,0,102.26
2026-04-19 15:44:00,2026-04-20 00:00:00,NBA,Dallas Mavericks,Boston Celtics,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,100.0
2026-04-19 12:32:00,2026-04-20 07:00:00,NFL,Buffalo Bills,Kansas City Chiefs,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,27.0,0,126.62
2026-04-14 20:36:00,2026-04-15 22:00:00,NFL,Miami Dolphins,Kansas City Chiefs,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,4.8,0,117.96
2026-02-28 07:49:00,2026-02-28 17:00:00,NHL,Toronto Maple Leafs,Colorado Avalanche,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,100.0
2026-03-23 20:01:38,2026-03-23 18:00:00,NHL,New York Rangers,Colorado Avalanche,-0.9,0.0,0.698,Fanduel,POINTS_SPREAD,2.3,1,102.95
2026-04-05 18:49:43,2026-04-05 19:00:00,NFL,Baltimore Ravens,Miami Dolphins,0.0,50.6,0.704,Fanduel,POINTS_TOTAL,57.5,1,114.86
2026-03-05 00:01:00,2026-03-07 21:00:00,NFL,Baltimore Ravens,Miami Dolphins,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,56.0,0,113.67
2026-03-28 19:43:00,2026-03-31 02:00:00,NHL,New York Rangers,Boston Bruins,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,4.0,0,124.82
2026-03-13 19:23:00,2026-03-14 08:00:00,NHL,Vegas Golden Knights,Edmonton Oilers,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,100.0
2026-04-19 18:54:00,2026-04-20 08:00:00,NBA,Dallas Mavericks,Miami Heat,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,229.8,0,109.14
2026-02-24 00:15:54,2026-02-24 00:00:00,NBA,Los Angeles Lakers,Dallas Mavericks,0.0,0.0,0.555,BetMGM,MONEYLINE,0.0,NA,101.96
2026-03-26 01:59:44,2026-03-26 03:00:00,NFL,Dallas Cowboys,Philadelphia Eagles,-3.6,0.0,0.343,BetMGM,POINTS_SPREAD,1.1,0,100.0
2026-04-11 01:21:00,2026-04-14 01:00:00,NFL,Buffalo Bills,Dallas Cowboys,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,1.2,1,100.0
2026-03-18 11:09:54,2026-03-18 12:00:00,NHL,Colorado Avalanche,Florida Panthers,0.0,0.0,0.355,Fanduel,MONEYLINE,0.0,NA,125.76
2026-02-25 04:11:26,2026-02-25 03:00:00,NHL,Edmonton Oilers,Colorado Avalanche,0.0,0.0,0.608,BetMGM,MONEYLINE,0.0,NA,137.36
2026-04-01 21:38:00,2026-04-02 17:00:00,NBA,Los Angeles Lakers,Dallas Mavericks,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,3.4,1,119.06
2026-03-01 16:51:39,2026-03-01 16:00:00,NFL,Detroit Lions,Philadelphia Eagles,0.0,49.9,0.837,Fanduel,POINTS_TOTAL,51.3,0,119.19
2026-03-05 21:28:52,2026-03-05 21:00:00,NFL,Miami Dolphins,Buffalo Bills,0.0,48.9,0.666,BetMGM,POINTS_TOTAL,50.0,1,107.08
2026-03-10 13:42:00,2026-03-13 00:00:00,NHL,Vegas Golden Knights,Carolina Hurricanes,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,110.45
2026-04-17 06:24:00,2026-04-20 06:00:00,NBA,Denver Nuggets,Dallas Mavericks,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,160.04
2026-03-18 18:03:00,2026-03-19 14:00:00,NHL,Edmonton Oilers,Carolina Hurricanes,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,4.3,1,141.92
2026-04-12 09:24:00,2026-04-13 17:00:00,NBA,Denver Nuggets,Boston Celtics,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,116.71
2026-04-01 22:28:48,2026-04-01 22:00:00,NBA,Miami Heat,Phoenix Suns,0.0,0.0,0.21,Fanduel,MONEYLINE,0.0,NA,103.28
2026-03-24 20:59:00,2026-03-27 01:00:00,NFL,Buffalo Bills,Miami Dolphins,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,39.4,0,120.55
2026-03-06 08:29:00,2026-03-06 16:00:00,NFL,Dallas Cowboys,Buffalo Bills,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,143.28
2026-03-27 14:31:00,2026-03-27 18:00:00,NHL,Boston Bruins,Vegas Golden Knights,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,12.0,1,113.05
2026-04-04 05:06:00,2026-04-05 03:00:00,NHL,Florida Panthers,Toronto Maple Leafs,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,116.41
2026-03-04 20:16:33,2026-03-04 20:00:00,NBA,Denver Nuggets,Miami Heat,3.3,0.0,0.692,BetMGM,POINTS_SPREAD,1.0,1,100.0
2026-03-08 06:58:00,2026-03-11 00:00:00,NHL,Carolina Hurricanes,Edmonton Oilers,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,4.0,0,121.0
2026-02-28 18:35:00,2026-03-01 19:00:00,NFL,Baltimore Ravens,Kansas City Chiefs,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,46.1,0,117.62
2026-03-10 00:59:00,2026-03-10 09:00:00,NHL,Florida Panthers,New York Rangers,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,14.5,1,125.08
2026-03-11 05:30:00,2026-03-12 08:00:00,NFL,San Francisco 49ers,Dallas Cowboys,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,148.13
2026-04-16 03:34:33,2026-04-16 03:00:00,NHL,Vegas Golden Knights,Colorado Avalanche,-3.3,0.0,0.292,Fanduel,POINTS_SPREAD,1.5,0,100.0
2026-02-20 18:11:00,2026-02-23 12:00:00,NFL,Miami Dolphins,Buffalo Bills,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,48.4,0,117.43
2026-03-14 11:37:00,2026-03-16 10:00:00,NFL,Baltimore Ravens,Miami Dolphins,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,5.0,1,102.87
2026-03-22 11:36:00,2026-03-24 05:00:00,NBA,Dallas Mavericks,Milwaukee Bucks,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,100.0
2026-02-19 18:39:00,2026-02-22 15:00:00,NBA,Dallas Mavericks,Los Angeles Lakers,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,0.6,0,104.71
2026-02-24 10:53:44,2026-02-24 10:00:00,NBA,Golden State Warriors,Phoenix Suns,0.0,0.0,0.743,Fanduel,MONEYLINE,0.0,NA,129.18
2026-03-05 03:12:28,2026-03-05 05:00:00,NFL,Baltimore Ravens,San Francisco 49ers,0.0,37.7,0.136,BetMGM,POINTS_TOTAL,43.3,0,108.11
2026-03-25 05:30:51,2026-03-25 05:00:00,NHL,Colorado Avalanche,Carolina Hurricanes,-3.1,0.0,0.427,BetMGM,POINTS_SPREAD,3.4,0,100.0
2026-03-31 08:53:13,2026-03-31 09:00:00,NHL,Carolina Hurricanes,Colorado Avalanche,0.0,0.0,0.629,BetMGM,MONEYLINE,0.0,NA,100.0
2026-03-20 00:48:00,2026-03-20 05:00:00,NHL,Toronto Maple Leafs,Florida Panthers,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,1.4,0,100.0
2026-04-14 09:28:02,2026-04-14 11:00:00,NFL,Philadelphia Eagles,Baltimore Ravens,0.0,55.9,0.178,BetMGM,POINTS_TOTAL,50.8,0,101.13
2026-04-11 18:36:00,2026-04-12 08:00:00,NFL,Baltimore Ravens,Dallas Cowboys,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,3.4,1,112.75
2026-03-04 07:54:00,2026-03-04 08:00:00,NBA,Phoenix Suns,Miami Heat,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,1.4,1,115.8
2026-03-21 19:49:00,2026-03-21 21:00:00,NHL,New York Rangers,Vegas Golden Knights,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,138.23
2026-04-19 14:29:00,2026-04-21 10:00:00,NBA,Phoenix Suns,Dallas Mavericks,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,1.4,1,100.0
2026-02-21 09:03:06,2026-02-21 11:00:00,NHL,Boston Bruins,Edmonton Oilers,4.8,0.0,0.045,BetMGM,POINTS_SPREAD,0.6,1,100.0
2026-04-02 15:36:00,2026-04-04 00:00:00,NFL,Kansas City Chiefs,Dallas Cowboys,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,80.4,1,109.01
2026-04-01 08:16:00,2026-04-01 19:00:00,NHL,Edmonton Oilers,Carolina Hurricanes,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,3.6,1,134.81
2026-02-21 18:25:00,2026-02-23 12:00:00,NFL,Dallas Cowboys,Baltimore Ravens,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,100.0
2026-04-14 18:53:34,2026-04-14 18:00:00,NHL,New York Rangers,Florida Panthers,-2.5,0.0,0.481,BetMGM,POINTS_SPREAD,1.8,0,100.0
2026-04-21 05:19:38,2026-04-21 07:00:00,NBA,Los Angeles Lakers,Miami Heat,0.0,0.0,0.198,Fanduel,MONEYLINE,0.0,NA,116.99
2026-03-25 04:36:01,2026-03-25 04:00:00,NFL,Philadelphia Eagles,Miami Dolphins,3.5,0.0,0.439,Fanduel,POINTS_SPREAD,0.7,1,100.0
2026-04-17 02:08:00,2026-04-19 19:00:00,NHL,Vegas Golden Knights,Carolina Hurricanes,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,0.5,0,110.73
2026-04-15 05:11:00,2026-04-17 03:00:00,NFL,Philadelphia Eagles,Dallas Cowboys,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,2.2,0,112.93
2026-02-20 23:39:00,2026-02-21 09:00:00,NBA,Golden State Warriors,Los Angeles Lakers,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,104.56
2026-04-16 00:22:46,2026-04-15 22:00:00,NHL,Vegas Golden Knights,New York Rangers,0.0,16.9,0.921,Fanduel,POINTS_TOTAL,12.0,1,122.67
2026-03-25 06:43:00,2026-03-25 15:00:00,NFL,Kansas City Chiefs,Buffalo Bills,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,150.66
2026-03-02 07:03:00,2026-03-04 18:00:00,NHL,Carolina Hurricanes,Colorado Avalanche,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,2.3,0,129.81
2026-04-10 11:57:50,2026-04-10 12:00:00,NBA,Golden State Warriors,Phoenix Suns,0.0,226.9,0.688,Fanduel,POINTS_TOTAL,231.3,1,125.06
2026-04-05 03:30:00,2026-04-07 02:00:00,NHL,Edmonton Oilers,Boston Bruins,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,1.4,0,100.0
2026-03-09 00:50:15,2026-03-08 23:00:00,NBA,Denver Nuggets,Boston Celtics,0.0,216.2,0.957,BetMGM,POINTS_TOTAL,212.4,1,100.0
2026-04-10 21:40:27,2026-04-10 22:00:00,NHL,Boston Bruins,Toronto Maple Leafs,0.0,3.5,0.097,Fanduel,POINTS_TOTAL,5.8,0,117.76
2026-03-02 00:10:00,2026-03-02 19:00:00,NFL,Philadelphia Eagles,San Francisco 49ers,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,100.0
2026-02-26 20:34:00,2026-03-01 00:00:00,NHL,Colorado Avalanche,Edmonton Oilers,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,107.2
